Name,Division_Title,Division_Record,Status,Age,Height,Weight,Reach,Leg_Reach,Octagon_Reach,Trains_at,Fighting_Style,Total_Fights,Wins,Losses,Draws,Win_Percentage,Title_Defenses,Former_Champion,Fight_Win_Streak,Octagon_Debut,Wins_by_KO_TKO,Wins_by_SUB,Wins_by_DEC,First_Round_Wins,Sig_Strikes_Landed,Sig_Strikes_Attempted,Striking_Accuracy,Striking_Defense,Sig_Strikes_Landed_Per_Min,Sig_Strikes_Absorbed_Per_Min,Average_Sig_Strikes,Sig_Strikes_Head_Pct,Sig_Strikes_Body_Pct,Sig_Strikes_Leg_Pct,Takedowns_Landed,Takedowns_Attempted,Takedown_Accuracy,Takedown_Defense,Takedown_Avg_Per_15_Min,Submissions,Submission_Avg_Per_15_Min,Knockdowns,Knockdown_Avg,Average_Fight_Time,Control_Time,Event_1_Headline,Event_1_Date,Event_1_Result,Event_1_Time,Event_1_Method,Event_2_Headline,Event_2_Date,Event_2_Result,Event_2_Time,Event_2_Method,Event_3_Headline,Event_3_Date,Event_3_Result,Event_3_Time,Event_3_Method,Country,Place_of_Birth,Nickname,Stance,Sig_Str_Landed_Per_Min,Sig_Str_Absorbed_Per_Min,Sig_Str_Defense,Win_by_KO_TKO,Win_by_DEC,Win_by_SUB,Sig_Str_Head_Pct,Sig_Str_Body_Pct,Sig_Str_Leg_Pct
KaiAsakura,Featherweight Division,0-0,Active,39.0,"5' 6""",145 lbs,"66""",,,Titans MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,364,752,48.4,51.6,364.0,,,,,,15,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GeaneHerrera,Flyweight Division,0-0,Active,35.0,"5' 5""",125 lbs,"66""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,128,312,41.0,59.0,128.0,,,,,,3,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GegardMousasi,Middleweight Division,0-0,Active,39.0,"6' 2""",185 lbs,"76""",,,Kops Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Lightweight Division,0-0,Active,33.0,"5' 9""",156 lbs,"72""",,,Entram Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,184,558,33.0,67.0,184.0,,,,,,4,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GenkiSudo,Bantamweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,79,145,54.5,45.5,79.0,,,,,,6,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Welterweight Division,0-0,Active,34.0,"5' 11""",171 lbs,"75""",,,Fortis MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,737,1386,53.2,46.8,737.0,,,,,,5,0,0,0,0.0,0,0.0,9,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Middleweight Division,0-0,Active,44.0,"5' 11""",185 lbs,"76""",,,TriStar Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,2591,3836,67.5,32.5,2591.0,,,,,,90,0,0,0,0.0,0,0.0,9,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Lightweight Division,0-0,Active,28.0,"5' 9""",155 lbs,"72""",,,Middlesbrough Fight Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Featherweight Division,0-0,Active,21.0,"5' 10""",125 lbs,"70.9""",,,Lion's Den,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Featherweight Division,0-0,Active,43.0,"6' 1""",135 lbs,"72""",,,APEX MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Lightweight Division,0-0,Active,47.0,"5' 10""",155 lbs,"71""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Welterweight Division,0-0,Active,44.0,"6' 0""",170 lbs,"73.5""",,,Pellegrino MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Middleweight Division,0-0,Active,45.0,"5' 11""",185 lbs,"77.5""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Middleweight Division,0-0,Active,37.0,"6' 1""",185 lbs,"77""",,,Kill Cliff FC,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,853,1637,52.1,47.9,853.0,,,,,,25,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AliBagautinov,Lightweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,0.0,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GerardGordeau,Open Weight Division,0-0,Active,66.0,"6' 5""",216 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,14,22,63.6,36.4,14.0,,,,,,0,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Women's Bantamweight Division,0-0,Active,41.0,"5' 9""",135 lbs,"71""",,,AKA (American Kickboxing Academy),Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,717,1206,59.5,40.5,717.0,,,,,,0,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RonStallings,nan Division,0-0,Active,44.0,"6' 2""",265 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GerryHarris,Open Weight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,2,0.0,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GiacomoLemos,Heavyweight Division,0-0,Active,36.0,"6' 3""",247 lbs,"75""",,,Rangel Farias Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Welterweight Division,0-0,Active,31.0,"6' 1""",170 lbs,"74""",,,Astra Fight Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Light Heavyweight Division,0-0,Active,39.0,"6' 3""",261 lbs,"76""",,,Bellmore Kickboxing Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1039,2237,46.4,53.6,1039.0,,,,,,5,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RayWizard,nan Division,0-0,Active,52.0,"5' 10""",170 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,22,53,41.5,58.5,22.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
LewisGonzalez,Featherweight Division,0-0,Active,36.0,"6' 0""",147 lbs,"74""",,,Kings MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,674,1515,44.5,55.5,674.0,,,,,,2,0,0,0,0.0,0,0.0,6,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Heavyweight Division,0-0,Active,47.0,"6' 1""",250 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,58,88,65.9,34.1,58.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Welterweight Division,0-0,Active,39.0,"5' 10""",170 lbs,"71""",,,Kill Cliff FC,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1356,2409,56.3,43.7,1356.0,,,,,,42,0,0,0,0.0,0,0.0,4,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Lightweight Division,0-0,Active,43.0,"5' 9""",145 lbs,"73""",,,El Nino Training Center,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,560,1396,40.1,59.9,560.0,,,,,,7,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Welterweight Division,0-0,Active,43.0,"5' 9""",170 lbs,"75""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Welterweight Division,0-0,Active,29.0,"6' 3""",171 lbs,"75""",,,BMF Ranch,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,179,272,65.8,34.2,179.0,,,,,,4,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Light Heavyweight Division,0-0,Active,48.0,"6' 2""",205 lbs,"77""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,72,122,59.0,41.0,72.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
IanHeinisch,Women's Strawweight Division,0-0,Active,30.0,"5' 5""",115 lbs,"63""",,,The Goat Shed,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,914,1599,57.2,42.8,914.0,,,,,,35,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Welterweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,231,278,83.1,16.9,231.0,,,,,,10,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GinaCarano,Women's Bantamweight Division,0-0,Active,43.0,"5' 8""",145 lbs,,,,Xtreme Couture,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GinaMazany,Women's Bantamweight Division,0-0,Active,36.0,"5' 6""",126 lbs,"68""",,,Glory MMA & Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GiseleMoreira,Women's Bantamweight Division,0-0,Active,44.0,"5' 6""",135 lbs,,,,Chute Boxe,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GlaicoFranca,Lightweight Division,0-0,Active,34.0,"6' 0""",170 lbs,"77""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Lightweight Division,0-0,Active,36.0,"5' 9""",185 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Lightweight Division,0-0,Active,41.0,"5' 8""",170 lbs,"68""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
PaulRodriguez,Women's Strawweight Division,0-0,Active,30.0,"5' 5""",115 lbs,"67.5""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GloverTeixeira,Light Heavyweight Division,0-0,Active,45.0,"6' 2""",205 lbs,"76""",,,Teixeira MMA & Fitness,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1609,2647,60.8,39.2,1609.0,,,,,,36,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HansStringer,Light Heavyweight Division,0-0,Active,41.0,"6' 0""",205 lbs,"73""",,,Mike's Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,45,77,58.4,41.6,45.0,,,,,,0,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Lightweight Division,0-0,Active,31.0,"5' 10""",156 lbs,"72""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,1230,1875,65.6,34.4,1230.0,,,,,,41,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
RayWizard,Featherweight Division,0-0,Active,46.0,"5' 9""",155 lbs,"70""",,,AKA (American Kickboxing Academy),Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,787,1839,42.8,57.2,787.0,,,,,,50,0,0,0,0.0,0,0.0,6,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GregVelasco,Middleweight Division,0-0,Active,33.0,"6' 3""",185 lbs,"75""",,,Kill Cliff FC,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,630,1177,53.5,46.5,630.0,,,,,,15,0,0,0,0.0,0,0.0,7,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GregVelasco,Lightweight Division,0-0,Active,38.0,"5' 7""",156 lbs,"71""",,,Bellmore Kickboxing Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,359,580,61.9,38.1,359.0,,,,,,27,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GregVelasco,Heavyweight Division,0-0,Active,36.0,"6' 5""",266 lbs,"80.5""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,398,757,52.6,47.4,398.0,,,,,,1,0,0,0,0.0,0,0.0,3,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GregVelasco,Heavyweight Division,0-0,Active,43.0,"6' 0""",265 lbs,"73""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Welterweight Division,0-0,Active,39.0,"5' 11""",170 lbs,"73""",,,Pellegrino MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,221,306,72.2,27.8,221.0,,,,,,3,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GregVelasco,Heavyweight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,3,0.0,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GregVelasco,Heavyweight Division,0-0,Active,31.0,"6' 2""",263 lbs,"70""",,,The Institute Muay Thai,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GugunGusman,Bantamweight Division,0-0,Active,35.0,"5' 7""",135 lbs,"68""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaitaoTi,Bantamweight Division,0-0,Active,45.0,"5' 6""",135 lbs,"68""",,,Our Town MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,306,513,59.6,40.4,306.0,,,,,,11,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GuilhermeUriel,Heavyweight Division,0-0,Active,28.0,"6' 1""",265 lbs,,,,Evolution Combat MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GuilhermeVasconcelos,Middleweight Division,0-0,Active,39.0,"6' 0""",170 lbs,"74""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,Welterweight Division,0-0,Active,37.0,"5' 11""",170 lbs,"72""",,,Mjolnir,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,518,736,70.4,29.6,518.0,,,,,,22,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GuramKutateladze,Lightweight Division,0-0,Active,33.0,"5' 11""",155 lbs,"72""",,,Allstars Training Center,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,345,693,49.8,50.2,345.0,,,,,,3,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
AngeLoosa,Flyweight Division,0-0,Active,31.0,"5' 6""",125 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,45,66,68.2,31.8,45.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GustavoLopez,Bantamweight Division,0-0,Active,36.0,"5' 5""",135 lbs,"67""",,,Xtreme Couture,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GutoInocente,Light Heavyweight Division,0-0,Active,39.0,"6' 3""",250 lbs,"77.5""",,,Blackzilians,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
GuyMezger,Middleweight Division,0-0,Active,57.0,"6' 1""",200 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HacranDias,Featherweight Division,0-0,Active,41.0,"5' 8""",155 lbs,"69""",,,Nova Uniao ,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HaileyCowan,Women's Bantamweight Division,0-0,Active,33.0,"5' 8""",136 lbs,"67""",,,Blitz Sport MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,166,304,54.6,45.4,166.0,,,,,,4,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Featherweight Division,0-0,Active,33.0,"5' 8""",146 lbs,"73.5""",,,Champion's Creed MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,896,1646,54.4,45.6,896.0,,,,,,0,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HamdyAbdelwahab,Heavyweight Division,0-0,Active,32.0,"6' 2""",264 lbs,"72""",,,Killer B Combat Sports Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,213,391,54.5,45.5,213.0,,,,,,4,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HannahCifers,Women's Strawweight Division,0-0,Active,33.0,"5' 1""",117 lbs,"62""",,,Embrace Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,413,788,52.4,47.6,413.0,,,,,,1,0,0,0,0.0,0,0.0,2,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HannahGoldy,Women's Strawweight Division,0-0,Active,33.0,"5' 4""",115 lbs,"61""",,,Fusion X-Cel,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HansStringer,Welterweight Division,0-0,Active,35.0,"6' 1""",170 lbs,"73""",,,Korean Zombie MMA,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Light Heavyweight Division,0-0,Active,37.0,"6' 2""",205 lbs,"73.5""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,178,235,75.7,24.3,178.0,,,,,,4,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Ji YeonKim,Open Weight Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,20,30,66.7,33.3,20.0,,,,,,1,0,0,0,0.0,0,0.0,1,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HarryHunsucker,Heavyweight Division,0-0,Active,36.0,"6' 2""",204 lbs,"75""",,,Elite Fitness and Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,27,51,52.9,47.1,27.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HarryMoskowitz,nan Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,26,36,72.2,27.8,26.0,,,,,,1,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HarveyPark,Lightweight Division,0-0,Active,39.0,"6' 0""",155 lbs,"70.5""",,,Force Of One Martial Arts,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,24,47,51.1,48.9,24.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
NickSanzo,Middleweight Division,0-0,Active,35.0,"6' 2""",189 lbs,"75""",,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,10,20,50.0,50.0,10.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HatsuHioki,Featherweight Division,0-0,Active,41.0,"5' 11""",145 lbs,"73""",,,ALIVE Shooto & Jiu-Jitsu Academy,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HayatoSakurai,Welterweight Division,0-0,Active,49.0,"5' 7""",170 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
HayderHassan,Welterweight Division,0-0,Active,42.0,"5' 10""",170 lbs,"70""",,,American Top Team,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
So YulKim,nan Division,0-0,Active,,,,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
KaiAsakura,Heavyweight Division,0-0,Active,47.0,"6' 4""",250 lbs,"78""",,,Las Vegas Combat Club,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,383,639,59.9,40.1,383.0,,,,,,5,0,0,0,0.0,0,0.0,5,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Welterweight Division,0-0,Active,36.0,"5' 11""",170 lbs,"72.5""",,,Torture Athletics,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,121,307,39.4,60.6,121.0,,,,,,2,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Welterweight Division,0-0,Active,47.0,"5' 9""",185 lbs,"71""",,,UFD Gym,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Light Heavyweight Division,0-0,Active,49.0,"6' 0""",205 lbs,,,,,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,0,0,,0.0,0.0,,,,,,0,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
Da WoonJung,Flyweight Division,0-0,Active,38.0,"5' 2""",125 lbs,"64""",,,Team Alpha Male,Mixed Martial Arts,,,,0,0,0,No,0,,,,,0,103,168,61.3,38.7,103.0,,,,,,5,0,0,0,0.0,0,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,
